transaction_id,customer_id,account_id,merchant_id,date_id,amount,transaction_type,payment_mode,status,fee_amount,discount_amount,net_amount
427,74,537,277,681,3621,Credit,Cash,Failed,49,193,3379
428,242,463,41,983,5799,Debit,Net Banking,Failed,37,142,5620
429,179,350,59,699,6220,Debit,Cash,Success,50,157,6013
430,427,236,46,142,7636,Credit,Debit Card,Success,9,59,7568
431,443,553,55,138,1653,Debit,Debit Card,Failed,34,161,1458
432,118,85,36,354,971,Debit,Cash,Success,27,156,788
433,130,330,30,538,2647,Credit,Debit Card,Failed,36,20,2591
434,11,129,15,685,8271,Credit,UPI,Success,1,154,8116
435,249,140,15,256,7564,Debit,Credit Card,Failed,43,135,7386
436,414,445,199,948,392,Credit,Credit Card,Failed,2,149,241
437,178,31,20,75,6379,Credit,Cash,Success,13,94,6272
438,13,6,210,1008,3880,Debit,UPI,Success,36,75,3769
439,453,453,23,197,6063,Credit,Credit Card,Success,43,42,5978
440,153,77,255,1,4654,Credit,UPI,Failed,39,134,4481
441,194,581,89,43,7697,Credit,Credit Card,Success,49,7,7641
442,75,322,294,264,4693,Credit,Credit Card,Success,6,19,4668
443,251,408,176,211,4252,Debit,UPI,Failed,27,177,4048
444,315,3,270,84,7464,Debit,Debit Card,Success,33,31,7400
445,241,679,239,606,10057,Debit,Cash,Success,38,129,9890
446,57,140,224,349,4378,Debit,Credit Card,Failed,14,135,4229
447,92,261,205,814,10644,Credit,UPI,Success,23,26,10595
448,228,541,135,773,8961,Debit,Credit Card,Failed,25,98,8838
449,58,576,282,902,11072,Credit,Net Banking,Failed,3,121,10948
450,319,558,285,715,7109,Debit,Cash,Failed,22,102,6985
451,307,462,251,810,2242,Credit,Debit Card,Failed,5,99,2138
452,94,183,243,826,4057,Debit,Debit Card,Success,14,91,3952
453,103,557,131,1080,7843,Debit,Credit Card,Failed,22,110,7711
454,99,574,237,796,8160,Debit,Net Banking,Success,16,5,8139
455,321,536,101,364,9293,Credit,Credit Card,Failed,4,105,9184
456,423,339,64,1002,3488,Debit,Debit Card,Success,20,27,3441
457,38,618,277,864,5337,Debit,Net Banking,Success,43,10,5284
458,19,219,84,1086,1170,Credit,Credit Card,Failed,12,62,1096
459,466,514,176,232,2008,Debit,Cash,Failed,14,182,1812
460,386,179,258,708,6765,Debit,Debit Card,Failed,26,85,6654
461,464,559,118,922,9639,Debit,Cash,Failed,32,170,9437
462,277,60,76,100,6789,Debit,Credit Card,Success,45,140,6604
463,471,103,20,974,8948,Credit,UPI,Success,36,191,8721
464,40,400,83,20,7096,Debit,Cash,Success,4,8,7084
465,66,463,159,438,6828,Debit,Cash,Success,8,28,6792
466,394,592,299,1036,7779,Debit,Cash,Failed,37,187,7555
467,377,628,165,180,9335,Debit,UPI,Failed,30,118,9187
468,259,127,241,621,6871,Debit,UPI,Failed,13,56,6802
469,420,7,145,156,9819,Credit,Cash,Success,46,11,9762
470,182,413,226,685,9457,Debit,Credit Card,Success,36,142,9279
471,428,167,180,108,3769,Credit,Debit Card,Success,12,176,3581
472,113,473,19,958,5703,Credit,Net Banking,Success,30,96,5577
473,140,214,237,345,11126,Debit,UPI,Failed,39,165,10922
474,57,533,177,49,4938,Debit,Net Banking,Failed,35,183,4720
475,245,637,187,248,1732,Debit,Credit Card,Failed,47,164,1521
476,453,342,39,575,9260,Credit,Debit Card,Failed,18,11,9231
477,436,20,251,128,1759,Debit,Cash,Success,8,141,1610
478,157,698,74,930,11589,Debit,UPI,Failed,6,46,11537
479,244,419,76,112,4260,Credit,Net Banking,Success,34,107,4119
480,294,261,25,911,8608,Credit,Cash,Failed,42,113,8453
481,442,594,34,440,6428,Credit,Credit Card,Failed,34,163,6231
482,405,89,147,788,3554,Credit,Cash,Success,48,142,3364
483,474,651,61,365,6059,Debit,Net Banking,Failed,38,156,5865
484,67,551,27,114,8480,Credit,Cash,Success,10,188,8282
485,480,510,256,989,4603,Debit,Cash,Failed,31,166,4406
486,103,690,104,346,8840,Debit,Net Banking,Success,0,158,8682
487,396,350,258,336,6780,Credit,Cash,Success,8,58,6714
488,384,477,46,954,6423,Debit,UPI,Success,8,192,6223
489,445,26,121,732,1383,Credit,Debit Card,Failed,23,20,1340
490,172,292,138,1008,13968,Debit,UPI,Success,1,83,13884
491,127,234,15,578,10307,Debit,UPI,Failed,4,119,10184
492,463,328,272,839,1190,Credit,Net Banking,Success,18,56,1116
493,348,203,76,1002,6288,Debit,Net Banking,Failed,48,15,6225
494,218,555,125,159,6923,Credit,Debit Card,Success,50,47,6826
495,378,197,15,965,10303,Credit,Cash,Success,50,33,10220
496,50,468,27,210,5272,Debit,UPI,Success,9,2,5261
497,241,654,84,410,563,Credit,Cash,Failed,27,151,385
498,380,520,48,47,4220,Credit,Credit Card,Failed,34,34,4152
499,400,228,181,160,6870,Credit,Cash,Success,4,70,6796
500,462,358,168,1094,8778,Debit,Debit Card,Failed,8,7,8763
501,425,343,182,915,9661,Credit,UPI,Success,9,93,9559
502,339,452,223,403,3979,Debit,Credit Card,Success,30,189,3760
503,21,26,162,944,6312,Debit,UPI,Failed,22,46,6244
504,178,196,90,5,4168,Debit,Debit Card,Failed,2,31,4135
505,321,532,199,359,8873,Credit,Cash,Success,44,176,8653
506,192,545,164,143,5727,Credit,Net Banking,Failed,50,157,5520
507,212,342,180,981,10622,Debit,UPI,Success,30,23,10569
508,97,49,206,197,7016,Debit,Cash,Failed,18,195,6803
509,138,172,280,784,6966,Debit,UPI,Failed,18,47,6901
510,90,586,148,561,8739,Credit,Cash,Failed,47,21,8671
511,289,190,49,14,7461,Debit,Debit Card,Success,9,125,7327
512,18,472,284,11,3675,Debit,UPI,Failed,11,152,3512
513,456,392,51,120,7200,Debit,UPI,Success,9,11,7180
514,311,665,133,987,2196,Credit,Cash,Failed,42,131,2023
515,132,189,97,1015,5607,Credit,Debit Card,Success,25,97,5485
516,95,62,104,812,7677,Credit,Cash,Failed,42,78,7557
517,338,476,273,239,6119,Debit,Net Banking,Failed,24,172,5923
518,365,687,237,855,5330,Credit,Net Banking,Failed,30,26,5274
519,200,477,21,914,5042,Debit,UPI,Failed,1,194,4847
520,423,634,116,918,11101,Credit,Cash,Success,7,177,10917
521,444,689,292,247,2307,Debit,Credit Card,Success,3,45,2259
522,345,37,158,743,8717,Debit,Net Banking,Failed,3,30,8684
523,203,38,157,359,9707,Debit,Credit Card,Success,13,106,9588
524,253,403,95,796,9180,Credit,Net Banking,Success,44,130,9006
525,36,344,112,494,9121,Credit,Net Banking,Failed,24,193,8904
526,81,463,270,647,999,Credit,Credit Card,Failed,11,159,829
527,420,347,85,49,971,Credit,Net Banking,Success,24,49,898
528,453,206,143,636,6969,Credit,Net Banking,Failed,22,138,6809
529,337,138,198,488,7833,Debit,Cash,Success,14,154,7665
530,470,304,92,829,3686,Debit,Net Banking,Success,43,7,3636
531,35,216,42,306,12246,Debit,Credit Card,Failed,5,165,12076
532,484,602,59,666,10937,Debit,Debit Card,Failed,19,138,10780
533,82,111,225,211,3617,Debit,Cash,Success,47,146,3424
534,38,678,100,933,2953,Credit,Debit Card,Success,37,66,2850
535,16,19,260,714,12488,Credit,Cash,Success,42,196,12250
536,481,60,142,512,8583,Debit,UPI,Failed,25,17,8541
537,36,412,203,270,3863,Debit,UPI,Failed,16,157,3690
538,285,458,184,497,1705,Credit,UPI,Success,8,79,1618
539,187,97,282,8,7274,Credit,Credit Card,Success,21,41,7212
540,421,265,153,241,2767,Credit,Credit Card,Success,9,26,2732
541,394,621,245,930,9652,Credit,Credit Card,Failed,46,67,9539
542,184,253,300,902,3394,Debit,Credit Card,Failed,39,133,3222
543,89,147,152,693,11528,Credit,UPI,Success,1,83,11444
544,385,646,101,336,314,Credit,Debit Card,Success,45,200,69
545,46,97,159,610,5198,Debit,Cash,Success,40,13,5145
546,383,264,201,44,6234,Credit,Credit Card,Failed,20,63,6151
547,432,252,249,958,5370,Credit,Debit Card,Success,35,177,5158
548,174,517,243,808,5128,Debit,UPI,Failed,26,34,5068
549,28,631,30,93,8672,Debit,Net Banking,Failed,17,193,8462
550,485,264,33,931,5316,Credit,Net Banking,Failed,26,71,5219
551,37,663,47,371,5716,Debit,Cash,Failed,48,28,5640
552,431,31,278,331,5157,Credit,Cash,Success,49,55,5053
553,407,197,285,344,891,Credit,Debit Card,Failed,26,35,830
554,353,369,131,1093,14167,Credit,UPI,Success,25,45,14097
555,326,191,3,497,8369,Debit,Net Banking,Failed,46,191,8132
556,492,40,254,707,5431,Debit,Cash,Failed,13,109,5309
557,180,664,212,768,3370,Debit,Credit Card,Success,23,133,3214
558,388,524,69,943,8018,Credit,Cash,Success,23,125,7870
559,485,217,98,713,7782,Debit,Credit Card,Success,37,107,7638
560,447,445,14,18,1067,Credit,Net Banking,Failed,37,44,986
561,84,619,1,367,559,Credit,Credit Card,Success,27,75,457
562,54,310,129,287,11170,Credit,Cash,Failed,49,12,11109
563,459,503,96,1068,5244,Credit,Cash,Failed,7,102,5135
564,499,67,197,970,9234,Debit,Net Banking,Failed,25,141,9068
565,219,451,27,283,10351,Credit,Net Banking,Success,13,140,10198
566,280,165,209,969,2167,Debit,Debit Card,Success,17,25,2125
567,461,562,202,496,6978,Credit,UPI,Success,42,188,6748
568,359,376,81,37,7104,Credit,Debit Card,Failed,34,37,7033
569,256,374,4,742,1327,Credit,Net Banking,Success,31,50,1246
570,265,211,276,83,8152,Debit,UPI,Success,26,105,8021
571,87,689,42,115,5996,Debit,Cash,Failed,37,4,5955
572,135,160,26,478,6495,Credit,Cash,Failed,0,54,6441
573,278,268,1,894,8470,Debit,Cash,Failed,3,22,8445
574,150,387,212,507,10666,Credit,Net Banking,Success,7,71,10588
575,211,591,155,11,5877,Debit,Net Banking,Success,38,87,5752
576,426,289,108,39,948,Credit,Cash,Failed,20,16,912
577,224,29,47,249,4273,Debit,Net Banking,Success,50,39,4184
578,166,585,291,379,246,Credit,Debit Card,Failed,1,173,72
579,160,524,151,575,2424,Debit,Cash,Failed,42,18,2364
580,207,180,215,131,1381,Debit,Net Banking,Failed,37,32,1312
581,366,388,26,636,1974,Credit,UPI,Success,0,118,1856
582,332,689,134,256,3390,Credit,Debit Card,Success,16,180,3194
583,77,9,243,966,8994,Credit,Credit Card,Success,27,191,8776
584,152,164,16,182,5506,Credit,Cash,Success,0,21,5485
585,161,138,216,407,4059,Debit,UPI,Failed,40,180,3839
586,108,679,96,602,5734,Debit,Credit Card,Success,17,128,5589
587,447,562,29,709,527,Debit,Credit Card,Failed,43,52,432
588,31,449,47,24,5776,Debit,UPI,Success,22,49,5705
589,307,498,79,616,3063,Credit,Credit Card,Failed,47,171,2845
590,475,661,151,131,8114,Credit,Debit Card,Success,44,126,7944
591,251,101,278,389,861,Debit,UPI,Failed,1,189,671
592,456,635,197,240,6921,Debit,Debit Card,Failed,33,155,6733
593,464,22,293,79,7808,Debit,Credit Card,Failed,23,196,7589
594,221,242,204,339,947,Credit,Debit Card,Failed,19,177,751
595,242,225,251,856,1461,Debit,Net Banking,Success,14,72,1375
596,15,676,264,364,4301,Credit,UPI,Success,11,10,4280
597,453,112,182,922,8196,Credit,Credit Card,Failed,32,95,8069
598,486,292,50,764,7931,Debit,Credit Card,Failed,43,19,7869
599,466,415,177,316,14940,Credit,Debit Card,Success,45,126,14769
600,81,593,150,350,6132,Credit,Debit Card,Success,34,169,5929
601,244,229,64,690,6760,Debit,UPI,Success,46,33,6681
602,427,565,234,426,2814,Credit,Net Banking,Failed,22,76,2716
603,150,26,74,1,7284,Credit,Credit Card,Failed,11,151,7122
604,37,431,248,280,11194,Credit,Debit Card,Success,19,73,11102
605,468,406,148,783,5059,Credit,Credit Card,Success,14,70,4975
606,211,658,80,528,2574,Credit,Net Banking,Failed,42,164,2368
607,362,698,94,153,3592,Credit,Net Banking,Failed,10,3,3579
608,462,357,191,383,8224,Debit,Net Banking,Success,37,52,8135
609,51,156,232,673,2032,Credit,UPI,Failed,48,182,1802
610,439,465,242,326,3505,Debit,Cash,Success,13,139,3353
611,314,184,121,14,7151,Credit,UPI,Success,3,124,7024
612,438,218,197,818,264,Credit,Debit Card,Success,34,95,135
613,57,257,220,335,3278,Debit,Debit Card,Success,44,141,3093
614,62,417,299,500,7299,Debit,Cash,Failed,48,5,7246
615,338,675,86,602,973,Debit,UPI,Success,34,12,927
616,109,364,46,695,14935,Debit,Credit Card,Success,9,18,14908
617,273,180,297,1090,14816,Credit,Credit Card,Failed,6,121,14689
618,77,99,83,503,9517,Debit,Credit Card,Failed,39,187,9291
619,127,390,257,776,9155,Credit,Credit Card,Success,44,31,9080
620,314,452,14,1083,11572,Debit,Net Banking,Success,14,95,11463
621,194,259,86,872,2767,Debit,Cash,Failed,44,108,2615
622,258,518,120,1074,12620,Credit,Cash,Success,8,171,12441
623,180,413,220,386,2831,Credit,Cash,Success,18,117,2696
624,495,197,64,884,9385,Credit,Net Banking,Success,12,39,9334
625,318,177,128,971,2628,Debit,UPI,Success,24,53,2551
626,393,18,71,1086,7757,Credit,Debit Card,Success,25,7,7725
627,176,93,26,1043,17839,Credit,Credit Card,Success,2,81,17756
628,24,273,59,1061,6715,Debit,Credit Card,Success,15,130,6570
629,321,372,143,85,6070,Credit,UPI,Success,23,135,5912
630,420,696,222,982,3852,Credit,Net Banking,Success,22,42,3788
631,479,69,119,970,8125,Credit,Credit Card,Failed,20,99,8006
632,391,403,34,871,757,Credit,Net Banking,Success,20,103,634
633,320,649,116,289,7768,Debit,Net Banking,Success,9,177,7582
634,126,160,83,505,9578,Credit,Cash,Failed,12,189,9377
635,257,511,74,995,10696,Credit,Net Banking,Failed,41,85,10570
636,262,632,24,652,5011,Debit,Cash,Failed,50,175,4786
637,28,340,86,831,8218,Credit,UPI,Failed,12,28,8178
638,397,595,64,541,4709,Credit,Cash,Success,38,84,4587
639,370,492,138,419,4444,Debit,Net Banking,Success,49,15,4380
640,268,691,104,809,9939,Credit,Cash,Success,26,3,9910
641,320,174,181,23,1637,Credit,Debit Card,Success,11,175,1451
642,432,371,98,405,7979,Debit,UPI,Failed,45,187,7747
643,89,297,204,774,6543,Credit,Net Banking,Failed,20,117,6406
644,225,250,166,780,4193,Debit,Cash,Failed,6,51,4136
645,358,420,277,644,8938,Debit,Cash,Success,14,88,8836
646,366,147,22,911,1830,Credit,Credit Card,Success,21,14,1795
647,403,261,297,386,6174,Debit,Net Banking,Success,14,48,6112
648,197,132,228,666,13632,Credit,Net Banking,Failed,33,184,13415
649,251,586,42,860,11263,Debit,Credit Card,Success,21,73,11169
650,175,558,142,967,3896,Credit,Credit Card,Failed,26,182,3688
651,226,408,180,990,2409,Debit,Net Banking,Failed,14,31,2364
652,292,432,268,885,10249,Credit,Net Banking,Success,0,96,10153
653,454,598,152,197,7010,Credit,Net Banking,Success,13,32,6965
654,275,678,20,916,11707,Credit,Debit Card,Failed,34,167,11506
655,330,142,1,864,9937,Credit,Credit Card,Failed,16,102,9819
656,15,468,16,461,9946,Debit,Debit Card,Success,3,162,9781
657,435,496,295,829,3184,Debit,Net Banking,Failed,2,100,3082
658,217,463,260,922,6115,Credit,Debit Card,Success,23,42,6050
659,105,342,157,264,616,Debit,Net Banking,Failed,41,113,462
660,405,567,79,558,6843,Credit,Credit Card,Failed,3,117,6723
661,248,148,207,1021,9907,Credit,UPI,Failed,44,22,9841
662,412,359,92,292,6328,Credit,Cash,Success,4,92,6232
663,326,671,162,19,7112,Debit,UPI,Failed,33,97,6982
664,297,598,251,511,8526,Debit,Cash,Success,31,6,8489
665,257,123,156,490,10973,Debit,Debit Card,Success,35,119,10819
666,153,418,127,624,849,Debit,Net Banking,Success,13,79,757
667,438,180,60,173,3786,Credit,Debit Card,Success,12,150,3624
668,98,93,161,588,3595,Credit,Credit Card,Failed,37,141,3417
669,141,395,197,1057,3715,Debit,UPI,Success,32,126,3557
670,400,447,52,302,7533,Debit,UPI,Success,38,44,7451
671,79,637,30,758,9491,Credit,UPI,Success,40,81,9370
672,379,154,121,431,5005,Debit,Net Banking,Failed,40,166,4799
673,423,548,12,100,9866,Debit,Net Banking,Success,39,60,9767
674,153,555,73,460,10466,Debit,UPI,Failed,36,150,10280
675,448,339,279,115,8344,Credit,Credit Card,Success,38,16,8290
676,189,244,253,579,10938,Credit,Net Banking,Failed,21,138,10779
677,320,112,88,1065,15249,Debit,UPI,Failed,4,190,15055
678,84,605,104,674,1623,Debit,Cash,Failed,15,55,1553
679,230,297,39,727,8019,Credit,Net Banking,Success,16,103,7900
680,162,325,83,928,4186,Debit,UPI,Success,16,20,4150
681,366,200,9,216,9291,Debit,Net Banking,Success,40,43,9208
682,317,179,62,946,7963,Credit,UPI,Success,13,56,7894
683,432,670,179,231,9536,Credit,Credit Card,Failed,5,89,9442
684,81,265,190,953,8130,Credit,Cash,Success,17,87,8026
685,98,211,23,796,8563,Credit,Credit Card,Failed,50,89,8424
686,115,533,77,806,5307,Debit,Credit Card,Success,7,25,5275
687,358,575,9,73,408,Credit,UPI,Success,2,154,252
688,371,331,216,1048,7918,Credit,Credit Card,Failed,38,167,7713
689,458,493,94,454,7917,Credit,Cash,Failed,19,32,7866
690,154,477,3,195,4122,Credit,Credit Card,Failed,41,103,3978
691,16,553,169,1023,12468,Credit,Debit Card,Failed,19,57,12392
692,161,625,90,618,8312,Debit,Credit Card,Failed,9,156,8147
693,115,618,235,1039,14428,Credit,Credit Card,Failed,22,154,14252
694,181,671,73,1033,15602,Credit,Debit Card,Failed,0,0,15602
695,331,653,148,877,11734,Credit,Credit Card,Failed,12,71,11651
696,222,332,196,215,4723,Credit,Cash,Failed,14,72,4637
697,77,478,241,167,2927,Credit,Net Banking,Failed,32,86,2809
698,201,141,183,750,966,Debit,Credit Card,Success,9,47,910
699,250,584,72,469,5069,Debit,UPI,Success,50,9,5010
700,258,647,31,614,9725,Credit,Cash,Failed,18,86,9621
701,156,51,236,322,2107,Debit,UPI,Success,41,83,1983
702,484,177,221,904,274,Credit,Net Banking,Success,21,69,184
703,120,93,147,12,7900,Credit,Debit Card,Failed,36,123,7741
704,101,612,11,474,5273,Debit,UPI,Failed,1,6,5266
705,379,614,231,409,4170,Debit,Debit Card,Success,13,174,3983
706,153,361,260,556,10049,Credit,Debit Card,Failed,22,172,9855
707,76,604,203,23,1871,Debit,Cash,Success,12,102,1757
708,60,257,260,741,2305,Credit,Credit Card,Success,17,13,2275
709,199,677,4,289,3154,Debit,Debit Card,Success,7,48,3099
710,26,590,258,583,3520,Debit,Credit Card,Failed,43,132,3345
711,42,387,299,635,7234,Debit,Cash,Failed,14,198,7022
712,268,615,186,399,2310,Debit,UPI,Failed,9,33,2268
713,374,495,16,589,8068,Debit,Debit Card,Success,7,13,8048
714,447,350,33,567,7308,Debit,Debit Card,Success,30,96,7182
715,346,191,214,832,8568,Credit,UPI,Success,37,101,8430
716,233,137,66,753,8311,Debit,Net Banking,Failed,32,112,8167
717,327,462,285,156,6309,Credit,Net Banking,Failed,10,88,6211
718,198,398,139,426,4317,Credit,Debit Card,Success,38,70,4209
719,267,456,89,188,7715,Debit,Credit Card,Success,36,130,7549
720,105,387,180,121,7515,Credit,Debit Card,Success,49,54,7412
721,430,532,227,146,1822,Credit,Credit Card,Success,35,39,1748
722,298,326,24,85,1650,Debit,Net Banking,Success,44,46,1560
723,311,538,66,630,9229,Debit,Credit Card,Failed,35,0,9194
724,461,336,93,853,11181,Credit,Net Banking,Success,11,39,11131
725,264,276,255,165,5943,Debit,UPI,Failed,47,97,5799
726,500,473,70,475,2670,Credit,Net Banking,Failed,34,71,2565
727,57,63,54,936,4050,Debit,Cash,Failed,16,34,4000
728,355,113,41,487,4605,Debit,Debit Card,Success,0,192,4413
729,227,347,51,48,3288,Debit,UPI,Success,30,112,3146
730,221,8,25,448,8067,Debit,UPI,Success,43,33,7991
731,381,324,163,798,1561,Credit,Cash,Failed,38,67,1456
732,357,148,274,884,5876,Credit,Cash,Failed,4,113,5759
733,272,677,76,31,4687,Debit,Cash,Success,45,80,4562
734,192,81,142,93,9186,Debit,Net Banking,Success,37,0,9149
735,356,430,268,18,2263,Credit,Credit Card,Failed,12,111,2140
736,266,683,210,34,1637,Debit,Cash,Failed,38,122,1477
737,33,523,247,717,1440,Debit,Credit Card,Failed,47,172,1221
738,160,670,285,1018,11439,Debit,Cash,Failed,16,77,11346
739,177,436,125,850,6187,Credit,Credit Card,Success,28,152,6007
740,82,697,171,720,11143,Credit,Cash,Success,39,120,10984
741,158,467,26,364,1592,Credit,Credit Card,Failed,31,19,1542
742,285,184,72,43,4884,Credit,Credit Card,Success,0,18,4866
743,48,221,229,797,11646,Debit,Net Banking,Success,42,186,11418
744,412,306,87,725,10367,Credit,Net Banking,Failed,24,94,10249
745,119,91,26,661,5999,Credit,UPI,Success,4,133,5862
746,418,97,61,574,2104,Credit,Credit Card,Success,38,171,1895
747,80,648,24,1047,1848,Debit,Net Banking,Success,40,167,1641
748,340,179,63,348,7826,Credit,UPI,Success,18,55,7753
749,73,670,72,775,3817,Credit,UPI,Success,33,81,3703
750,154,78,170,465,8510,Debit,Credit Card,Failed,24,77,8409
751,59,675,288,942,9770,Debit,Cash,Success,12,28,9730
752,434,510,43,24,6121,Credit,Debit Card,Success,15,65,6041
753,237,522,196,318,3042,Credit,Credit Card,Failed,34,144,2864
754,261,287,136,29,1027,Debit,Debit Card,Success,10,148,869
755,382,677,55,792,1688,Credit,Debit Card,Success,18,74,1596
756,7,240,234,694,14909,Debit,UPI,Success,31,191,14687
757,238,299,233,1034,13226,Debit,Net Banking,Failed,11,22,13193
758,190,652,147,32,3452,Debit,Debit Card,Success,8,160,3284
759,225,392,276,420,3431,Credit,Cash,Failed,41,134,3256
